Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/1           VDeleter<VkFramebuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkFramebuffer_T*)#1}&& std::forward<VDeleter<VkFramebuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkFramebuffer_T*)#1}>(std::remove_reference<VDeleter<VkFramebuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkFramebuffer_T*)#1}>::type&) [2073]
                0.00    0.00       1/2           VDeleter<VkFramebuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkFramebuffer_T*)#1}::function({lambda(VkFramebuffer_T*)#1}&&) [1262]
                0.00    0.00       1/1           std::function<void (VkFramebuffer_T*)>::function<VDeleter<VkFramebuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkFramebuffer_T*)#1}, void>(VDeleter<VkFramebuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkFramebuffer_T*)#1}) [1945]
                0.00    0.00       1/1           std::function<void (VkFramebuffer_T*)>::swap(std::function<void (VkFramebuffer_T*)>&) [1943]
                0.00    0.00       1/5           std::function<void (VkFramebuffer_T*)>::~function() [501]
                0.00    0.00       1/157         VDeleter<VkFramebuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkFramebuffer_T*)#1}::~function() <cycle 1> [470]
-----------------------------------------------
                0.00    0.00       1/1           std::enable_if<std::__and_<std::__not_<std::is_same<std::decay<VDeleter<VkSwapchainKHR_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkSwapchainKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSwapchainKHR_T*)#1}>::type, std::function<void (VkSwapchainKHR_T*)> > >, std::__or_<std::is_void<void>, std::is_convertible<decltype ((__callable_functor((declval<std::decay<VDeleter<VkSwapchainKHR_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkSwapchainKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSwapchainKHR_T*)#1}>&>)()))((declval<VkSwapchainKHR_T*>)())), void> > >::value, std::function<void (VkSwapchainKHR_T*)>&>::type std::function<void (VkSwapchainKHR_T*)>::operator=<VDeleter<VkSwapchainKHR_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkSwapchainKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSwapchainKHR_T*)#1}>(std::decay&&) [1950]
[1947]   0.0    0.00    0.00       1         std::function<void (VkSwapchainKHR_T*)>::swap(std::function<void (VkSwapchainKHR_T*)>&) [1947]
                0.00    0.00       1/87          void std::swap<std::_Any_data>(std::_Any_data&, std::_Any_data&) [241]
                0.00    0.00       1/87          void std::swap<bool (*)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)>(bool (*&)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation), bool (*&)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)) [240]
                0.00    0.00       1/1           void std::swap<void (*)(std::_Any_data const&, VkSwapchainKHR_T*)>(void (*&)(std::_Any_data const&, VkSwapchainKHR_T*), void (*&)(std::_Any_data const&, VkSwapchainKHR_T*)) [2055]
-----------------------------------------------
                0.00    0.00       1/1           VDeleter<VkSwapchainKHR_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkSwapchainKHR_T*, VkAllocationCallbacks*)>) [1325]
[1948]   0.0    0.00    0.00       1         std::function<void (VkSwapchainKHR_T*)>::function() [1948]
                0.00    0.00       1/2           std::_Maybe_unary_or_binary_function<void, VkSwapchainKHR_T*>::_Maybe_unary_or_binary_function() [1051]
                0.00    0.00       1/186         std::_Function_base::_Function_base() [236]
-----------------------------------------------
                0.00    0.00       1/1           std::enable_if<std::__and_<std::__not_<std::is_same<std::decay<VDeleter<VkSwapchainKHR_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkSwapchainKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSwapchainKHR_T*)#1}>::type, std::function<void (VkSwapchainKHR_T*)> > >, std::__or_<std::is_void<void>, std::is_convertible<decltype ((__callable_functor((declval<std::decay<VDeleter<VkSwapchainKHR_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkSwapchainKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSwapchainKHR_T*)#1}>&>)()))((declval<VkSwapchainKHR_T*>)())), void> > >::value, std::function<void (VkSwapchainKHR_T*)>&>::type std::function<void (VkSwapchainKHR_T*)>::operator=<VDeleter<VkSwapchainKHR_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkSwapchainKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSwapchainKHR_T*)#1}>(std::decay&&) [1950]
[1949]   0.0    0.00    0.00       1         std::function<void (VkSwapchainKHR_T*)>::function<VDeleter<VkSwapchainKHR_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkSwapchainKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSwapchainKHR_T*)#1}, void>(VDeleter<VkSwapchainKHR_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkSwapchainKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSwapchainKHR_T*)#1}) [1949]
                0.00    0.00       1/2           std::_Maybe_unary_or_binary_function<void, VkSwapchainKHR_T*>::_Maybe_unary_or_binary_function() [1051]
                0.00    0.00       1/186         std::_Function_base::_Function_base() [236]
                0.00    0.00       1/1           bool std::_Function_base::_Base_manager<VDeleter<VkSwapchainKHR_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkSwapchainKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSwapchainKHR_T*)#1}>::_M_not_empty_function<{lambda(VkSwapchainKHR_T*)#1}>({lambda(VkSwapchainKHR_T*)#1} const&) [1712]
                0.00    0.00       1/3           std::remove_reference<VDeleter<VkSwapchainKHR_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkSwapchainKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSwapchainKHR_T*)#1}&>::type&& std::move<VDeleter<VkSwapchainKHR_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkSwapchainKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSwapchainKHR_T*)#1}&>(std::remove_reference&&) [787]
                0.00    0.00       1/1           std::_Function_base::_Base_manager<VDeleter<VkSwapchainKHR_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkSwapchainKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSwapchainKHR_T*)#1}>::_M_init_functor(std::_Any_data&, {lambda(VkSwapchainKHR_T*)#1}&&) [1710]
-----------------------------------------------
                0.00    0.00       1/1           VDeleter<VkSwapchainKHR_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkSwapchainKHR_T*, VkAllocationCallbacks*)>) [1325]
[1950]   0.0    0.00    0.00       1         std::enable_if<std::__and_<std::__not_<std::is_same<std::decay<VDeleter<VkSwapchainKHR_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkSwapchainKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSwapchainKHR_T*)#1}>::type, std::function<void (VkSwapchainKHR_T*)> > >, std::__or_<std::is_void<void>, std::is_convertible<decltype ((__callable_functor((declval<std::decay<VDeleter<VkSwapchainKHR_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkSwapchainKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSwapchainKHR_T*)#1}>&>)()))((declval<VkSwapchainKHR_T*>)())), void> > >::value, std::function<void (VkSwapchainKHR_T*)>&>::type std::function<void (VkSwapchainKHR_T*)>::operator=<VDeleter<VkSwapchainKHR_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkSwapchainKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSwapchainKHR_T*)#1}>(std::decay&&) [1950]
                0.00    0.00       1/1           VDeleter<VkSwapchainKHR_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkSwapchainKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSwapchainKHR_T*)#1}&& std::forward<VDeleter<VkSwapchainKHR_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkSwapchainKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSwapchainKHR_T*)#1}>(std::remove_reference<VDeleter<VkSwapchainKHR_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkSwapchainKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSwapchainKHR_T*)#1}>::type&) [2074]
                0.00    0.00       1/2           VDeleter<VkSwapchainKHR_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkSwapchainKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSwapchainKHR_T*)#1}::function({lambda(VkSwapchainKHR_T*)#1}&&) [1264]
                0.00    0.00       1/1           std::function<void (VkSwapchainKHR_T*)>::function<VDeleter<VkSwapchainKHR_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkSwapchainKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSwapchainKHR_T*)#1}, void>(VDeleter<VkSwapchainKHR_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkSwapchainKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSwapchainKHR_T*)#1}) [1949]
                0.00    0.00       1/1           std::function<void (VkSwapchainKHR_T*)>::swap(std::function<void (VkSwapchainKHR_T*)>&) [1947]
                0.00    0.00       1/2           std::function<void (VkSwapchainKHR_T*)>::~function() [1138]
                0.00    0.00       1/157         VDeleter<VkSwapchainKHR_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkSwapchainKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSwapchainKHR_T*)#1}::~function() <cycle 1> [806]
-----------------------------------------------
                0.00    0.00       1/1           std::enable_if<std::__and_<std::__not_<std::is_same<std::decay<VDeleter<VkDescriptorPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkDescriptorPool_T*, VkAllocationCallbacks*)>)::{lambda(VkDescriptorPool_T*)#1}>::type, std::function<void (VkDescriptorPool_T*)> > >, std::__or_<std::is_void<void>, std::is_convertible<decltype ((__callable_functor((declval<std::decay<VDeleter<VkDescriptorPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkDescriptorPool_T*, VkAllocationCallbacks*)>)::{lambda(VkDescriptorPool_T*)#1}>&>)()))((declval<VkDescriptorPool_T*>)())), void> > >::value, std::function<void (VkDescriptorPool_T*)>&>::type std::function<void (VkDescriptorPool_T*)>::operator=<VDeleter<VkDescriptorPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkDescriptorPool_T*, VkAllocationCallbacks*)>)::{lambda(VkDescriptorPool_T*)#1}>(std::decay&&) [1954]
[1951]   0.0    0.00    0.00       1         std::function<void (VkDescriptorPool_T*)>::swap(std::function<void (VkDescriptorPool_T*)>&) [1951]
                0.00    0.00       1/87          void std::swap<std::_Any_data>(std::_Any_data&, std::_Any_data&) [241]
                0.00    0.00       1/87          void std::swap<bool (*)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)>(bool (*&)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation), bool (*&)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)) [240]
                0.00    0.00       1/1           void std::swap<void (*)(std::_Any_data const&, VkDescriptorPool_T*)>(void (*&)(std::_Any_data const&, VkDescriptorPool_T*), void (*&)(std::_Any_data const&, VkDescriptorPool_T*)) [2056]
-----------------------------------------------
                0.00    0.00       1/1           std::enable_if<std::__and_<std::__not_<std::is_same<std::decay<VDeleter<VkDescriptorPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkDescriptorPool_T*, VkAllocationCallbacks*)>)::{lambda(VkDescriptorPool_T*)#1}>::type, std::function<void (VkDescriptorPool_T*)> > >, std::__or_<std::is_void<void>, std::is_convertible<decltype ((__callable_functor((declval<std::decay<VDeleter<VkDescriptorPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkDescriptorPool_T*, VkAllocationCallbacks*)>)::{lambda(VkDescriptorPool_T*)#1}>&>)()))((declval<VkDescriptorPool_T*>)())), void> > >::value, std::function<void (VkDescriptorPool_T*)>&>::type std::function<void (VkDescriptorPool_T*)>::operator=<VDeleter<VkDescriptorPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkDescriptorPool_T*, VkAllocationCallbacks*)>)::{lambda(VkDescriptorPool_T*)#1}>(std::decay&&) [1954]
[1952]   0.0    0.00    0.00       1         std::function<void (VkDescriptorPool_T*)>::function<VDeleter<VkDescriptorPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkDescriptorPool_T*, VkAllocationCallbacks*)>)::{lambda(VkDescriptorPool_T*)#1}, void>(VDeleter<VkDescriptorPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkDescriptorPool_T*, VkAllocationCallbacks*)>)::{lambda(VkDescriptorPool_T*)#1}) [1952]
                0.00    0.00       1/2           std::_Maybe_unary_or_binary_function<void, VkDescriptorPool_T*>::_Maybe_unary_or_binary_function() [1043]
                0.00    0.00       1/186         std::_Function_base::_Function_base() [236]
                0.00    0.00       1/1           bool std::_Function_base::_Base_manager<VDeleter<VkDescriptorPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkDescriptorPool_T*, VkAllocationCallbacks*)>)::{lambda(VkDescriptorPool_T*)#1}>::_M_not_empty_function<{lambda(VkDescriptorPool_T*)#1}>({lambda(VkDescriptorPool_T*)#1} const&) [1718]
                0.00    0.00       1/3           std::remove_reference<VDeleter<VkDescriptorPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkDescriptorPool_T*, VkAllocationCallbacks*)>)::{lambda(VkDescriptorPool_T*)#1}&>::type&& std::move<VDeleter<VkDescriptorPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkDescriptorPool_T*, VkAllocationCallbacks*)>)::{lambda(VkDescriptorPool_T*)#1}&>(std::remove_reference&&) [788]
                0.00    0.00       1/1           std::_Function_base::_Base_manager<VDeleter<VkDescriptorPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkDescriptorPool_T*, VkAllocationCallbacks*)>)::{lambda(VkDescriptorPool_T*)#1}>::_M_init_functor(std::_Any_data&, {lambda(VkDescriptorPool_T*)#1}&&) [1716]
-----------------------------------------------
                0.00    0.00       1/1           VDeleter<VkDescriptorPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkDescriptorPool_T*, VkAllocationCallbacks*)>) [1329]
[1953]   0.0    0.00    0.00       1         std::function<void (VkDescriptorPool_T*)>::function() [1953]
                0.00    0.00       1/2           std::_Maybe_unary_or_binary_function<void, VkDescriptorPool_T*>::_Maybe_unary_or_binary_function() [1043]
                0.00    0.00       1/186         std::_Function_base::_Function_base() [236]
-----------------------------------------------
                0.00    0.00       1/1           VDeleter<VkDescriptorPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkDescriptorPool_T*, VkAllocationCallbacks*)>) [1329]
[1954]   0.0    0.00    0.00       1         std::enable_if<std::__and_<std::__not_<std::is_same<std::decay<VDeleter<VkDescriptorPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkDescriptorPool_T*, VkAllocationCallbacks*)>)::{lambda(VkDescriptorPool_T*)#1}>::type, std::function<void (VkDescriptorPool_T*)> > >, std::__or_<std::is_void<void>, std::is_convertible<decltype ((__callable_functor((declval<std::decay<VDeleter<VkDescriptorPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkDescriptorPool_T*, VkAllocationCallbacks*)>)::{lambda(VkDescriptorPool_T*)#1}>&>)()))((declval<VkDescriptorPool_T*>)())), void> > >::value, std::function<void (VkDescriptorPool_T*)>&>::type std::function<void (VkDescriptorPool_T*)>::operator=<VDeleter<VkDescriptorPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkDescriptorPool_T*, VkAllocationCallbacks*)>)::{lambda(VkDescriptorPool_T*)#1}>(std::decay&&) [1954]
                0.00    0.00       1/1           VDeleter<VkDescriptorPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkDescriptorPool_T*, VkAllocationCallbacks*)>)::{lambda(VkDescriptorPool_T*)#1}&& std::forward<VDeleter<VkDescriptorPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkDescriptorPool_T*, VkAllocationCallbacks*)>)::{lambda(VkDescriptorPool_T*)#1}>(std::remove_reference<VDeleter<VkDescriptorPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkDescriptorPool_T*, VkAllocationCallbacks*)>)::{lambda(VkDescriptorPool_T*)#1}>::type&) [2075]
                0.00    0.00       1/2           VDeleter<VkDescriptorPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkDescriptorPool_T*, VkAllocationCallbacks*)>)::{lambda(VkDescriptorPool_T*)#1}::function({lambda(VkDescriptorPool_T*)#1}&&) [1265]
                0.00    0.00       1/1           std::function<void (VkDescriptorPool_T*)>::function<VDeleter<VkDescriptorPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkDescriptorPool_T*, VkAllocationCallbacks*)>)::{lambda(VkDescriptorPool_T*)#1}, void>(VDeleter<VkDescriptorPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkDescriptorPool_T*, VkAllocationCallbacks*)>)::{lambda(VkDescriptorPool_T*)#1}) [1952]
                0.00    0.00       1/1           std::function<void (VkDescriptorPool_T*)>::swap(std::function<void (VkDescriptorPool_T*)>&) [1951]
